Date,Close,High,Low,Open,Volume,Adj Close,mkt,mcupm,mcnr,mucdown,mdcup
2013-06-04,16.046785354614258,16.229642868041992,15.978214263916016,16.18642807006836,292728800,14.035552978515625,1,0,0.15051336019233896,0,0.15051336019233896
2013-06-05,15.896785736083984,16.097143173217773,15.846785545349121,15.916070938110352,290589600,13.904353141784668,1,0,0.13975877219673083,0,0.13975877219673088
2013-06-06,15.659285545349121,15.964285850524902,15.501786231994629,15.909643173217773,416934000,13.696621894836426,1,0,0.12273061755701575,0,0.12273061755701567
2013-06-07,15.778928756713867,15.829999923706055,15.456070899963379,15.589285850524902,404535600,13.801271438598633,1,0,0.1313087290036099,0,0.13130872900360985
2013-06-10,15.674642562866211,16.038570404052734,15.600000381469727,15.883213996887207,450153200,13.710053443908691,1,0,0.1238316763320706,0,0.12383167633207053
2013-06-11,15.628570556640625,15.812856674194336,15.475713729858398,15.562143325805664,286112400,13.669757843017578,1,0,0.12052843163090299,0,0.12052843163090306
2013-06-12,15.435357093811035,15.758929252624512,15.410714149475098,15.696429252624512,265227200,13.500758171081543,1,0,0.10667552181488515,0,0.1066755218148851
2013-06-13,15.569999694824219,15.612142562866211,15.3125,15.446429252624512,285832400,13.618523597717285,1,0,0.11632905103543822,0,0.11632905103543832
2013-06-14,15.358928680419922,15.581786155700684,15.303570747375488,15.550000190734863,271866000,13.433910369873047,1,0,0.10119580056470379,0,0.10119580056470373
2013-06-17,15.428570747375488,15.560713768005371,15.369999885559082,15.408571243286133,259414400,13.494821548461914,1,0,0.10618895817809126,0,0.10618895817809132
2013-06-18,15.420356750488281,15.532142639160156,15.364643096923828,15.412857055664062,195025600,13.48763656616211,1,0,0.10560003566492315,0,0.10560003566492313
2013-06-19,15.10714340209961,15.416428565979004,15.10714340209961,15.407142639160156,310940000,13.213683128356934,1,0,0.08314344177721811,0,0.08314344177721812
2013-06-20,14.8871431350708,15.213570594787598,14.827500343322754,14.975000381469727,357310800,13.021257400512695,1,0,0.06736998679112371,0,0.06736998679112376
2013-06-21,14.76785659790039,15.0,14.574999809265137,14.946070671081543,481118400,12.916919708251953,1,0,0.058817447969622405,0,0.058817447969622454
2013-06-24,14.376428604125977,14.595000267028809,14.216071128845215,14.550000190734863,480746000,12.574551582336426,1,0,0.03075306457826299,0,0.03075306457826297
2013-06-25,14.379643440246582,14.563928604125977,14.243928909301758,14.489286422729492,314162800,12.577360153198242,1,0,0.030983560084113515,0,0.030983560084113425
2013-06-26,14.21678638458252,14.456786155700684,14.130714416503906,14.425000190734863,367724000,12.434917449951172,1,0,0.019307126817109443,0,0.01930712681710937
2013-06-27,14.063570976257324,14.335356712341309,14.055000305175781,14.258929252624512,337246000,12.300907135009766,1,0,0.008321974939647925,0,0.008321974939647921
2013-06-28,14.161786079406738,14.295356750488281,13.888214111328125,13.977143287658691,578516400,12.386809349060059,1,0,0.015363745976584964,0,0.015363745976585049
2013-07-01,14.614999771118164,14.723929405212402,14.329285621643066,14.381786346435547,391053600,12.783223152160645,1,0,0.04785800546925967,0,0.04785800546925972
2013-07-02,14.946070671081543,15.05821418762207,14.623929023742676,14.64142894744873,469865200,13.072795867919922,1,0,0.07159494001168132,0,0.07159494001168136
2013-07-03,15.028571128845215,15.106429100036621,14.908928871154785,15.03071403503418,240928800,13.14495849609375,1,0,0.07751001127246782,0,0.07751001127246784
2013-07-05,14.907856941223145,15.117500305175781,14.833929061889648,15.01392936706543,274024800,13.039372444152832,1,0,0.06885511357459206,0,0.06885511357459213
2013-07-08,14.823213577270508,15.035714149475098,14.666070938110352,15.003929138183594,298138400,12.965339660644531,1,0,0.06278640143523972,0,0.06278640143523966
2013-07-09,15.083929061889648,15.125,14.656429290771484,14.771429061889648,352584400,13.193376541137695,1,0,0.081479033114088,0,0.08147903311408795
2013-07-10,15.026070594787598,15.171428680419922,14.9375,14.985713958740234,281405600,13.142767906188965,1,0,0.07733072939280605,0,0.07733072939280605
2013-07-11,15.260356903076172,15.29464340209961,15.041786193847656,15.10535717010498,326292400,13.347692489624023,1,0,0.09412845690267369,0,0.09412845690267374
2013-07-12,15.232500076293945,15.349642753601074,15.121786117553711,15.273214340209961,279563200,13.32332706451416,1,0,0.0921311938573186,0,0.0921311938573187
2013-07-15,15.265713691711426,15.409285545349121,15.171428680419922,15.178929328918457,241917200,13.352378845214844,1,0,0.09451252491108719,0,0.09451252491108726
2013-07-16,15.364286422729492,15.382499694824219,15.14892864227295,15.232856750488281,216538000,13.438596725463867,1,0,0.10157993694912015,0,0.10157993694912018
2013-07-17,15.368213653564453,15.436429023742676,15.293571472167969,15.346428871154785,198990400,13.44202995300293,1,0,0.1018615093291535,0,0.10186150932915346
2013-07-18,15.420000076293945,15.531070709228516,15.378929138183594,15.477856636047363,218878800,13.487325668334961,1,0,0.10557446303983031,0,0.10557446303983026
2013-07-19,15.176786422729492,15.499285697937012,15.155357360839844,15.467857360839844,268721600,13.27459716796875,1,0,0.08813666776660867,0,0.08813666776660864
2013-07-22,15.225357055664062,15.348214149475098,15.195357322692871,15.337857246398926,207796400,13.317076683044434,1,0,0.0916190575954321,0,0.09161905759543204
2013-07-23,14.963929176330566,15.248571395874023,14.95392894744873,15.214285850524902,369395600,13.088415145874023,1,0,0.072875349042401,0,0.07287534904240092
2013-07-24,15.732500076293945,15.878213882446289,15.545000076293945,15.676071166992188,591936800,13.760656356811523,1,0,0.12797991167734946,0,0.1279799116773495
2013-07-25,15.660714149475098,15.764286041259766,15.564642906188965,15.739286422729492,229493600,13.697872161865234,1,0,0.12283304480939305,0,0.122833044809393
2013-07-26,15.749643325805664,15.751428604125977,15.5121431350708,15.546428680419922,200152400,13.775652885437012,1,0,0.12920903870587752,0,0.12920903870587747
2013-07-29,15.992500305175781,16.07107162475586,15.721428871154785,15.742856979370117,248057600,13.988073348999023,1,0,0.14662126135400633,0,0.14662126135400622
2013-07-30,16.190000534057617,16.326786041259766,16.043928146362305,16.06999969482422,309422400,14.160820960998535,1,0,0.16078152130315915,0,0.1607815213031591
2013-07-31,16.161785125732422,16.33357048034668,16.051071166992188,16.249643325805664,322957600,14.136138916015625,1,0,0.15875854888070529,0,0.15875854888070534
2013-08-01,16.309999465942383,16.314285278320312,16.187856674194336,16.27678680419922,206250800,14.265775680541992,1,0,0.16938513699884328,0,0.16938513699884322
2013-08-02,16.519285202026367,16.530357360839844,16.30928611755371,16.357500076293945,274783600,14.448832511901855,1,0,0.18439038759210757,0,0.1843903875921076
2013-08-05,16.766071319580078,16.809642791748047,16.50535774230957,16.596071243286133,318855600,14.664687156677246,1,0,0.20208431937227544,0,0.20208431937227547
2013-08-06,16.616071701049805,16.853214263916016,16.506071090698242,16.71500015258789,334857600,14.533487319946289,1,0,0.1913297313766673,0,0.1913297313766674
2013-08-07,16.606428146362305,16.678571701049805,16.491785049438477,16.564285278320312,298858000,14.525052070617676,1,0,0.19063831323511904,0,0.19063831323511896
2013-08-08,16.464643478393555,16.575000762939453,16.355356216430664,16.566429138183594,255777200,14.496123313903809,1,0,0.1804727161286821,0,0.180472716128682
2013-08-09,16.230356216430664,16.44499969482422,16.201786041259766,16.3799991607666,266865200,14.289850234985352,1,0,0.16367492024281138,0,0.16367492024281138
2013-08-12,16.691429138183594,16.737499237060547,16.30821418762207,16.316429138183594,364434000,14.69579792022705,1,0,0.1967326663755673,0,0.19673266637556722
2013-08-13,17.484643936157227,17.66642951965332,16.7160701751709,16.819286346435547,881941200,15.394179344177246,1,1,0.25360413330202625,0,0.25360413330202625
2013-08-14,17.803571701049805,18.008928298950195,17.621429443359375,17.781429290771484,756372400,15.674964904785156,1,1,0.2764704361992405,0,0
2013-08-15,17.782499313354492,17.94285774230957,17.46714210510254,17.729286193847656,490294000,15.65641975402832,1,1,0.27495960003867337,0.0011836045063963174,0
2013-08-16,17.940357208251953,17.962142944335938,17.816429138183594,17.862499237060547,362306000,15.795401573181152,1,1,0.28627760629835985,0,0
2013-08-19,18.13357162475586,18.347856521606445,18.0,18.012142181396484,510518400,15.965519905090332,1,1,0.30013058449038077,0,0
2013-08-20,17.895357131958008,18.234643936157227,17.886428833007812,18.203929901123047,358688400,15.755779266357422,1,1,0.2830512162244767,0.013136656017209668,0
2013-08-21,17.941429138183594,18.112499237060547,17.899999618530273,17.9853572845459,335879600,15.796341896057129,1,1,0.2863544609256443,0.010595953767318166,0
2013-08-22,17.96285629272461,18.056785583496094,17.792856216430664,18.03499984741211,244207600,15.81521224975586,1,1,0.28789073295929835,0.009414324743294934,0
2013-08-23,17.893571853637695,17.97678565979004,17.83392906188965,17.973928451538086,222731600,15.75421142578125,1,1,0.28292321634700657,0.013235107571997433,0
2013-08-26,17.963214874267578,18.2214298248291,17.875,17.883928298950195,330965600,15.815526008605957,1,1,0.2879164423363971,0.009394550285709357,0
2013-08-27,17.449642181396484,17.946786880493164,17.367856979370117,17.78571319580078,424188800,15.363360404968262,1,1,0.2510945972427787,0.037716201612796346,0
2013-08-28,17.532142639160156,17.707143783569336,17.35714340209961,17.35714340209961,307608000,15.435994148254395,1,1,0.2570096685035652,0.033166603802123315,0
2013-08-29,17.560714721679688,17.73214340209961,17.54035758972168,17.558929443359375,239657600,15.461146354675293,1,1,0.2590582135511119,0.03159095819237897,0
2013-08-30,17.400714874267578,17.605356216430664,17.375,17.571428298950195,272297200,15.320281982421875,1,1,0.24758663478886245,0.040414363240377255,0
2013-09-03,17.44928550720215,17.878570556640625,17.405357360839844,17.610713958740234,331928800,15.363042831420898,1,1,0.2510690246176859,0.037735870887096894,0
2013-09-04,17.81035614013672,17.937143325805664,17.724285125732422,17.841428756713867,345032800,15.680943489074707,1,1,0.27695686308402845,0.017824149114556587,0
2013-09-05,17.688213348388672,17.88142967224121,17.6299991607666,17.866071701049805,236367600,15.573404312133789,1,1,0.2681995381337754,0.02455987632128613,0
2013-09-06,17.79357147216797,17.834999084472656,17.498214721679688,17.801429748535156,359525600,15.666167259216309,1,1,0.27575344543259916,0.01874976202281762,0
2013-09-09,18.077499389648438,18.139999389648438,17.981428146362305,18.03571319580078,340687200,15.916153907775879,1,1,0.29611034902257183,0.003092178213302025,0
2013-09-10,17.665714263916016,18.123214721679688,17.48214340209961,18.078571319580078,743195600,15.553592681884766,1,1,0.2665864114728369,0.02580061835149603,0
2013-09-11,16.703929901123047,16.917499542236328,16.600357055664062,16.67892837524414,898696400,14.706804275512695,1,1,0.1976289390218704,0.07883950019427352,0
2013-09-12,16.881786346435547,16.97857093811035,16.643213272094727,16.73214340209961,404051200,14.863395690917969,1,1,0.2103807900628334,0.06903136923182754,0
2013-09-13,16.60357093811035,16.851070404052734,16.5964298248291,16.762142181396484,298835600,14.618448257446289,1,1,0.1904334587303642,0.0843739291026793,0
2013-09-16,16.075714111328125,16.48607063293457,15.972143173217773,16.46428680419922,543706800,14.153695106506348,1,1,0.1525874778649785,0.11348329805135343,0
2013-09-17,16.261428833007812,16.418214797973633,15.98214340209961,15.998571395874023,399380800,14.317207336425781,1,1,0.16590274717001985,0.10324181195458522,0
2013-09-18,16.595714569091797,16.655357360839844,16.4521427154541,16.542142868041992,456862000,14.611527442932129,1,1,0.1898701772182918,0.08480717905371647,0
2013-09-19,16.867856979370117,16.993928909301758,16.758928298950195,16.810714721679688,404541200,14.851130485534668,1,1,0.209382090164153,0.06979952276239916,0
2013-09-20,16.693214416503906,17.0910701751709,16.64285659790039,17.071428298950195,699302800,14.697366714477539,1,1,0.19686066625303744,0.07943041988957017,0
2013-09-23,17.522857666015625,17.74678611755371,17.235713958740234,17.717857360839844,762106800,15.427817344665527,1,1,0.2563439597391155,0.033678636033647714,0
2013-09-24,17.467857360839844,17.695356369018555,17.422143936157227,17.674285888671875,364344400,15.379399299621582,1,1,0.25240057889859124,0.03671170124076307,0
2013-09-25,17.197500228881836,17.48714256286621,17.19392967224121,17.4714298248291,316957200,15.141361236572266,1,1,0.2330166658302002,0.05162090597729261,0
2013-09-26,17.364999771118164,17.448570251464844,17.282142639160156,17.35714340209961,237221600,15.288836479187012,1,1,0.24502595347942924,0.04238392025255769,0
2013-09-27,17.241071701049805,17.309642791748047,17.16857147216797,17.277856826782227,228040400,15.179720878601074,1,1,0.23614062865170582,0.049218099014075,0
2013-09-30,17.02678680419922,17.2021427154541,16.943214416503906,17.04464340209961,260156400,14.991060256958008,1,1,0.22077695105112372,0.06103512553730252,0
2013-10-01,17.427143096923828,17.46928596496582,17.084999084472656,17.087499618530273,353883600,15.343549728393555,1,1,0.24948147058184023,0.038956943643006246,0
2013-10-02,17.484285354614258,17.564285278320312,17.27678680419922,17.343929290771484,289184000,15.3938627243042,1,1,0.25357842392492747,0.03580575760680258,0
2013-10-03,17.2646427154541,17.58392906188965,17.169286727905273,17.518213272094727,322753200,15.20047664642334,1,1,0.237830609939929,0.047918243977678424,0
2013-10-04,17.25107192993164,17.30714225769043,17.092857360839844,17.28071403503418,258868400,15.188529014587402,1,1,0.23685761941834715,0.04866662305066447,0
2013-10-07,17.41964340209961,17.594642639160156,17.33392906188965,17.37714385986328,312292400,15.336943626403809,1,1,0.24894376169486065,0.03937052431974288,0
2013-10-08,17.176429748535156,17.522857666015625,17.16214370727539,17.49785614013672,290917200,15.122815132141113,1,1,0.231505966421639,0.05278286572701529,0
2013-10-09,17.37821388244629,17.421070098876953,17.08142852783203,17.308570861816406,301725200,15.300469398498535,1,1,0.24597337137591802,0.04165521045387219,0
2013-10-10,17.48714256286621,17.584999084472656,17.394285202026367,17.547143936157227,278602800,15.396374702453613,1,1,0.2537832784296823,0.03564819304582815,0
2013-10-11,17.600357055664062,17.637142181396484,17.3271427154541,17.392499923706055,267738800,15.496047973632812,1,1,0.26190046724057847,0.029404828796322457,0
2013-10-14,17.715713500976562,17.770713806152344,17.47678565979004,17.493928909301758,261898000,15.597616195678711,1,1,0.27017122855403763,0.023043343717728454,0
2013-10-15,17.809999465942383,17.928571701049805,17.6971435546875,17.768213272094727,320073600,15.680631637573242,1,1,0.2769312904589356,0.017843818388857135,0
2013-10-16,17.896785736083984,17.947500228881836,17.82964324951172,17.885356903076172,251101200,15.757038116455078,1,1,0.283153643476854,0.013057873736722451,0
2013-10-17,18.01785659790039,18.027856826782227,17.845714569091797,17.856428146362305,253593200,15.863638877868652,1,1,0.2918341137998226,0.006381259536179579,0
2013-10-18,18.17464256286621,18.187856674194336,18.061071395874023,18.07107162475586,290542000,16.001678466796875,1,1,0.3030752654322246,0,0
2013-10-21,18.6200008392334,18.725000381469727,18.268571853637695,18.27750015258789,398106800,16.393787384033203,1,1,0.3350063117888298,0,0
2013-10-22,18.56678581237793,18.873214721679688,18.14392852783203,18.800357818603516,534063600,16.34693717956543,1,1,0.33119093082577566,0.0028579497560140637,0
2013-10-23,18.748571395874023,18.773929595947266,18.53571319580078,18.53571319580078,313723200,16.506988525390625,1,1,0.34422449099877794,0,0
2013-10-24,18.99678611755371,19.016786575317383,18.6589298248291,18.75,384764800,16.725521087646484,1,1,0.3620208500313231,0,0
2013-10-25,18.784286499023438,19.043928146362305,18.753929138183594,18.9757137298584,337792000,16.538433074951172,1,1,0.34678517230821115,0.011186082593934991,0
2013-10-28,18.924285888671875,18.96428680419922,18.686071395874023,18.894285202026367,550440800,16.661691665649414,1,1,0.35682276953717795,0.0038164470786373242,0
2013-10-29,18.452856063842773,19.258928298950195,18.376428604125977,19.15250015258789,635807200,16.246618270874023,1,1,0.32302246001268786,0.02863274084074288,0
2013-10-30,18.746429443359375,18.84000015258789,18.46500015258789,18.5575008392334,354163600,16.505102157592773,1,1,0.34407091849621474,0.013178896295673793,0
2013-10-31,18.667856216430664,18.83892822265625,18.616785049438477,18.75,275696400,16.43592071533203,1,1,0.3384374196154616,0.017315028925819397,0
2013-11-01,18.572500228881836,18.742856979370117,18.4228572845459,18.71500015258789,274890000,16.351966857910156,1,1,0.33160063983528487,0.022334614184018192,0
2013-11-04,18.8125,18.815000534057617,18.528928756713867,18.610713958740234,244627600,16.56327247619629,1,1,0.3488080079786591,0.009700910270470644,0
2013-11-05,18.766071319580078,18.88892936706543,18.678571701049805,18.735000610351562,265213200,16.52239418029785,1,1,0.3454791906523986,0.012144938440952604,0
2013-11-06,18.604286193847656,18.7450008392334,18.507143020629883,18.719642639160156,223375600,16.475589752197266,1,1,0.333879612012679,0.020661385630034057,0
2013-11-07,18.303213119506836,18.68535614013672,18.299285888671875,18.556428909301758,262620400,16.20897102355957,1,1,0.31229344464217257,0.036510017734315,0
2013-11-08,18.591428756713867,18.611785888671875,18.306785583496094,18.377857208251953,279316800,16.464204788208008,1,1,0.3329577667412831,0.02133820733314879,0
2013-11-11,18.537500381469727,18.631071090698242,18.37178611755371,18.57107162475586,227452400,16.416439056396484,1,1,0.3290912405280433,0.02417702306284261,0
2013-11-12,18.571786880493164,18.711429595947266,18.46428680419922,18.48821449279785,204276800,16.44679832458496,1,1,0.3315494945850992,0.022372165187869983,0
2013-11-13,18.593929290771484,18.65178680419922,18.46285629272461,18.5,197220800,16.466407775878906,1,1,0.33313704862094484,0.0212065780121603,0
2013-11-14,18.862857818603516,18.902856826782227,18.638214111328125,18.671785354614258,282419200,16.704570770263672,1,1,0.3524185344369586,0.007050050367543001,0
2013-11-15,18.749643325805664,18.89607048034668,18.731786727905273,18.806428909301758,317920400,16.604310989379883,1,1,0.3443013456260624,0.013009715970833512,0
2013-11-18,18.522499084472656,18.828214645385742,18.507143020629883,18.749643325805664,244944000,16.40315818786621,1,1,0.3280156860020784,0.02496669858501994,0
2013-11-19,18.555356979370117,18.692142486572266,18.49892807006836,18.536785125732422,208938800,16.4322566986084,1,1,0.33037151280675703,0.023237043121504507,0
2013-11-20,18.39285659790039,18.586429595947266,18.368928909301758,18.543928146362305,193916800,16.288345336914062,1,1,0.3187206521648458,0.03179114171819136,0
2013-11-21,18.61214256286621,18.614643096923828,18.34535789489746,18.485713958740234,262026800,16.482540130615234,1,1,0.33444289352475143,0.020247822568896304,0
2013-11-22,18.564285278320312,18.648571014404297,18.51892852783203,18.554285049438477,223725600,16.44016456604004,1,1,0.3310116489461139,0.022767053150835454,0
2013-11-25,18.704999923706055,18.781070709228516,18.60714340209961,18.60785675048828,229311600,16.564777374267578,1,1,0.3411005281772721,0.015359766227932385,0
2013-11-26,19.049999237060547,19.147857666015625,18.71428680419922,18.718570709228516,401382800,16.870304107666016,1,1,0.3658360942423713,0,0
2013-11-27,19.498571395874023,19.5,19.049999237060547,19.153928756713867,363448400,17.267547607421875,1,1,0.3979975677288241,0,0
2013-11-29,19.859643936157227,19.940357208251953,19.56464385986328,19.624286651611328,318127600,17.587310791015625,1,1,0.4238855429471726,0,0
2013-12-02,19.686786651611328,20.15464210510254,19.672143936157227,19.928571701049805,472544800,17.434228897094727,1,1,0.4114921189135272,0.008703946813023564,0
2013-12-03,20.2257137298584,20.22785758972168,19.917142868041992,19.939285278320312,450968000,17.911487579345703,1,1,0.450131808420833,0,0
2013-12-04,20.178571701049805,20.328214645385742,20.029285430908203,20.196428298950195,377809600,17.869741439819336,1,1,0.4467518458443869,0.0023307967984833033,0
2013-12-05,20.282142639160156,20.540714263916016,20.22892951965332,20.451786041259766,447580000,17.961463928222656,1,1,0.45417761651373456,0,0
2013-12-06,20.000713348388672,20.241071701049805,19.984643936157227,20.206785202026367,344352400,17.71223258972168,1,1,0.43399985805141794,0.013875717954379686,0
2013-12-09,20.229642868041992,20.34214210510254,20.032142639160156,20.032142639160156,320493600,17.91497039794922,1,1,0.45041351755287207,0.0025884726309339267,0
2013-12-10,20.198213577270508,20.281429290771484,20.042856216430664,20.127857208251953,278269600,17.88713836669922,1,1,0.44816011800057076,0.004138076700417278,0
2013-12-11,20.04857063293457,20.391786575317383,19.988929748535156,20.25,359718800,17.75461769104004,1,1,0.4374311026300557,0.011516140596241153,0
2013-12-12,20.019285202026367,20.19071388244629,20.00107192993164,20.07642936706543,262290000,17.728681564331055,1,1,0.4353314123323233,0.012960042822412251,0
2013-12-13,19.801071166992188,20.10285758972168,19.773929595947266,20.10178565979004,332822000,17.535432815551758,1,1,0.4196860255997019,0.02371896701086848,0
2013-12-16,19.91071319580078,20.09428596496582,19.821786880493164,19.8221435546875,282592800,17.632532119750977,1,1,0.4275470779036519,0.018313126476205237,0
2013-12-17,19.82107162475586,19.979999542236328,19.76357078552246,19.850357055664062,229902400,17.553150177001953,1,1,0.4211200071329846,0.022732855330288168,0
2013-12-18,19.67035675048828,19.694643020629883,19.242856979370117,19.632143020629883,565863200,17.419675827026367,1,1,0.41031413713518505,0.03016377014776817,0
2013-12-19,19.44499969482422,19.64285659790039,19.418928146362305,19.625,320308800,17.220111846923828,1,1,0.39415661414067715,0.0412748770792888,0
2013-12-20,19.60785675048828,19.70035743713379,19.457857131958008,19.479642868041992,436413600,17.364328384399414,1,1,0.4058330474076812,0.03324529861899225,0
2013-12-23,20.3603572845459,20.382856369018555,20.09857177734375,20.28571319580078,501306400,18.030733108520508,1,1,0.45978540601738915,0,0
2013-12-24,20.273929595947266,20.424285888671875,20.215356826782227,20.353214263916016,167554800,17.954187393188477,1,1,0.4535887623765693,0.004244900391027712,0
2013-12-26,20.139286041259766,20.33928680419922,20.12071418762207,20.28928565979004,204008000,17.83494758605957,1,1,0.44393516478001316,0.010857925536205217,0
2013-12-27,20.00321388244629,20.157499313354492,19.98214340209961,20.136428833007812,225884400,17.71444320678711,1,1,0.4341791399310797,0.017541116646842516,0
2013-12-30,19.804285049438477,20.00321388244629,19.7257137298584,19.909286499023438,253629600,17.538284301757812,1,1,0.4199164527295496,0.027311516558184215,0
2013-12-31,20.036428451538086,20.045713424682617,19.78571319580078,19.791786193847656,223084400,17.743858337402344,1,1,0.43656053936085115,0.015909781369783913,0
2014-01-02,19.754642486572266,19.89392852783203,19.71500015258789,19.845714569091797,234684800,17.49431800842285,1,1,0.4163572082734417,0.029749713598267155,0
2014-01-03,19.320714950561523,19.774999618530273,19.301071166992188,19.7450008392334,392467600,17.11004066467285,1,1,0.3852457166878609,0.0510620869494021,0
2014-01-06,19.426071166992188,19.5285701751709,19.05714225769043,19.194643020629883,412610800,17.203338623046875,1,1,0.39279948723467895,0.04588751093591374,0
2014-01-07,19.28714370727539,19.498571395874023,19.211429595947266,19.440000534057617,317209200,17.080312728881836,1,1,0.3828387446329966,0.05271094029794399,0
2014-01-08,19.409286499023438,19.484285354614258,19.238929748535156,19.243213653564453,258529600,17.1884822845459,1,1,0.39159606958324966,0.046711890770421365,0
2014-01-09,19.161428451538086,19.53071403503418,19.11964225769043,19.5285701751709,279148800,16.96897315979004,1,1,0.37382528317579733,0.05888545157887943,0
2014-01-10,19.033571243286133,19.314285278320312,18.96821403503418,19.27964210510254,304976000,16.85575294494629,1,1,0.36465824921603485,0.06516516496824123,0
2014-01-13,19.133214950561523,19.375,18.924285888671875,18.925357818603516,378492800,16.94399642944336,1,1,0.3718024475053494,0.06027115913706542,0
2014-01-14,19.51392936706543,19.526071548461914,19.2021427154541,19.222143173217773,332561600,17.28114891052246,1,1,0.3990986948798818,0.041572350899899586,0
2014-01-15,19.90571403503418,20.007143020629883,19.7021427154541,19.768571853637695,391638800,17.628108978271484,1,1,0.4271886508963343,0.022329826690065314,0
2014-01-16,19.79464340209961,19.887500762939453,19.702856063842773,19.81785774230957,229278000,17.529743194580078,1,1,0.41922517134000703,0.027785066565392855,0
2014-01-17,19.309642791748047,19.716785430908203,19.282142639160156,19.695714950561523,426739600,17.10024070739746,1,1,0.3844518712939351,0.05160589660159718,0
2014-01-21,19.609643936157227,19.645357131958008,19.30071449279785,19.32107162475586,328526800,17.36590576171875,1,1,0.4059611840371571,0.03687132489361987,0
2014-01-22,19.696786880493164,19.903213500976562,19.56464385986328,19.675357818603516,379985200,17.443082809448242,1,1,0.41220910968016855,0.032591294680098935,0
2014-01-23,19.863571166992188,19.875,19.457500457763672,19.640714645385742,403239200,17.59078025817871,1,1,0.42416711532720575,0.024399675831365986,0
2014-01-24,19.502500534057617,19.843570709228516,19.45535659790039,19.78571319580078,429354800,17.271026611328125,1,1,0.3982792768608632,0.042133678623577954,0
2014-01-27,19.66071319580078,19.814285278320312,19.491071701049805,19.645357131958008,554878800,17.411134719848633,1,1,0.40962271899363656,0.03436305556760379,0
2014-01-28,18.08928680419922,18.39285659790039,17.93107032775879,18.170000076293945,1065523200,16.019514083862305,1,1,0.29695547641868925,0.1115437439828469,0
2014-01-29,17.883928298950195,18.120357513427734,17.807857513427734,17.998214721679688,502810000,15.83765697479248,1,1,0.2822317982054581,0.121629937578521,0
2014-01-30,17.849285125732422,18.08928680419922,17.739286422729492,17.947856903076172,678501600,15.806968688964844,1,1,0.2797479715233093,0.1233314388210394,0
2014-01-31,17.878570556640625,17.911785125732422,17.626785278320312,17.684999465942383,464797200,15.832902908325195,1,1,0.2818476618210417,0.1218930833688769,0
2014-02-03,17.911785125732422,18.133214950561523,17.832143783569336,17.95035743713379,401464000,15.862317085266113,1,1,0.28422906125081315,0.1202617480918183,0
2014-02-04,18.171070098876953,18.19499969482422,17.955713272094727,18.066070556640625,376681200,16.09193992614746,1,1,0.3028191289252784,0.10752695323920852,0
2014-02-05,18.306785583496094,18.402856826782227,18.08035659790039,18.091428756713867,328344800,16.212125778198242,1,1,0.3125495811491188,0.1008612802000545,0
2014-02-06,18.30392837524414,18.33928680419922,18.136070251464844,18.216428756713867,257765200,16.306623458862305,1,1,0.3123447266443642,0.1010016121309741,0
2014-02-07,18.559999465942383,18.676071166992188,18.47785758972168,18.62071418762207,370280400,16.534757614135742,1,1,0.3307043671889818,0.08842466728076719,0
2014-02-10,18.892499923706055,18.999643325805664,18.5,18.523571014404297,345559200,16.830965042114258,1,1,0.3545437973597838,0.0720938901182245,0
2014-02-11,19.141429901123047,19.20535659790039,18.91071319580078,18.95035743713379,282256800,17.05274200439453,1,1,0.3723914383945206,0.05986768141578993,0
2014-02-12,19.139999389648438,19.270000457763672,19.044286727905273,19.176786422729492,308100800,17.051462173461914,1,1,0.37228887439013736,0.05993794106077637,0
2014-02-13,19.44392967224121,19.45892906188965,19.078571319580078,19.094999313354492,307398000,17.322229385375977,1,1,0.3940798962653984,0.04501038952790296,0
2014-02-14,19.428213119506836,19.499286651611328,19.328929901123047,19.37392807006836,272924400,17.308225631713867,1,1,0.3929530597372419,0.04578230882748737,0
2014-02-18,19.499643325805664,19.68535614013672,19.48607063293457,19.5,260251600,17.37186050415039,1,1,0.39807442235610857,0.04227401055449755,0
2014-02-19,19.19178581237793,19.53178596496582,19.08392906188965,19.45535659790039,313768000,17.097599029541016,1,1,0.3760018281008142,0.05739444823274041,0
2014-02-20,18.969642639160156,19.178571701049805,18.89285659790039,19.035356521606445,305858000,16.899694442749023,1,1,0.3600747322361537,0.06830502166292214,0
2014-02-21,18.758928298950195,19.091785430908203,18.735713958740234,19.028213500976562,278784800,16.71197509765625,1,1,0.3449670543905121,0.07865426736942549,0
2014-02-24,18.8410701751709,18.92571449279785,18.65785789489746,18.683929443359375,288909600,16.7851505279541,1,1,0.35085641627419983,0.07461986487477718,0
2014-02-25,18.645000457763672,18.9132137298584,18.60714340209961,18.906429290771484,231952000,16.61048126220703,1,1,0.33679872032943003,0.08424983917567262,0
2014-02-26,18.47678565979004,18.75,18.41428565979004,18.70035743713379,276217200,16.46061897277832,1,1,0.3247381506780096,0.09251171766939202,0
2014-02-27,18.84535789489746,18.885000228881836,18.430356979370117,18.46928596496582,301882000,16.78896713256836,1,1,0.3511638347833377,0.07440927329887113,0
2014-02-28,18.794286727905273,19.02678680419922,18.64714241027832,18.895713806152344,371968800,16.743473052978516,1,1,0.3475021630748525,0.07691763630441387,0
2014-03-03,18.84857177734375,18.951786041259766,18.671785354614258,18.693571090698242,238781200,16.79183578491211,1,1,0.3513942619131851,0.07425142329646825,0
